Date,Time,Transaction,Item
1/27/2017,08:55:22,5445,Cookies
1/27/2017,13:26:26,5445,Ella's Kitchen Pouches
1/27/2017,21:40:42,5445,Coffee
1/27/2017,01:07:18,5446,Spanish Brunch
1/27/2017,20:11:05,5446,Tshirt
1/27/2017,02:50:48,5447,Olum & polenta
1/27/2017,22:50:08,5448,Brownie
1/27/2017,06:56:26,5448,Hot chocolate
1/27/2017,22:53:40,5448,Chicken sand
1/27/2017,22:55:25,5449,Salad
1/27/2017,14:42:46,5449,Bowl Nic Pitt
1/27/2017,11:07:57,5450,Olum & polenta
1/27/2017,05:06:09,5451,Ella's Kitchen Pouches
1/27/2017,04:58:36,5451,Art Tray
1/27/2017,09:46:01,5452,Mighty Protein
1/27/2017,08:37:12,5452,Tacos/Fajita
1/27/2017,10:37:26,5452,Bare Popcorn
1/27/2017,18:45:29,5452,Mortimer
1/27/2017,03:28:13,5452,Tacos/Fajita
1/27/2017,02:14:37,5453,Chicken sand
1/27/2017,23:54:38,5453,Basket
1/27/2017,19:50:42,5453,Bread
1/27/2017,17:09:16,5454,Smoothies
1/27/2017,22:41:21,5454,Crepes
1/27/2017,13:54:48,5454,Bare Popcorn
1/27/2017,13:53:15,5454,Truffles
1/27/2017,09:34:41,5455,Extra Salami or Feta
1/27/2017,19:19:13,5455,Vegan Feast
1/27/2017,15:15:37,5455,Panatone
1/27/2017,19:33:42,5455,Postcard
1/27/2017,22:12:16,5455,Coffee granules 
1/27/2017,12:37:14,5455,The Nomad
1/27/2017,19:11:11,5455,Gift voucher
1/27/2017,14:35:52,5455,Tartine
1/27/2017,02:05:00,5456,Spread
1/27/2017,13:30:47,5456,Drinking chocolate spoons 
1/27/2017,20:27:27,5457,Vegan mincepie
1/27/2017,08:21:16,5457,Spread
1/27/2017,05:32:24,5457,Mineral water
1/27/2017,06:39:28,5458,Jam
1/27/2017,22:12:49,5458,Hearty & Seasonal
1/27/2017,06:31:41,5458,Alfajores
1/27/2017,08:37:30,5459,The BART
1/28/2017,21:04:46,5460,Chocolates
1/28/2017,17:05:08,5460,Bakewell
1/28/2017,23:32:31,5460,Adjustment
1/28/2017,12:06:14,5460,Tacos/Fajita
1/28/2017,12:45:37,5460,Farm House
1/28/2017,05:36:38,5460,Crisps
1/28/2017,17:26:14,5461,Crisps
1/28/2017,12:01:23,5462,Salad
1/28/2017,22:14:36,5462,Lemon and coconut
1/28/2017,22:58:47,5462,The Nomad
1/28/2017,04:59:20,5462,Truffles
1/28/2017,00:53:38,5463,Crisps
1/28/2017,04:59:32,5464,Chocolates
1/28/2017,23:13:23,5464,Victorian Sponge
1/28/2017,18:09:03,5465,The Nomad
1/28/2017,13:13:10,5465,Hearty & Seasonal
1/28/2017,21:24:39,5465,Tacos/Fajita
1/28/2017,20:53:23,5465,Cake
1/28/2017,17:41:24,5466,Raspberry shortbread sandwich
1/28/2017,03:50:06,5466,Brioche and salami
1/28/2017,08:05:16,5467,Hearty & Seasonal
1/28/2017,21:32:23,5467,Bread Pudding
1/28/2017,19:49:34,5468,Polenta
1/28/2017,10:25:08,5468,Tacos/Fajita
1/28/2017,12:16:19,5469,Bread
1/28/2017,19:09:11,5469,Cookies
1/28/2017,03:34:42,5470,Kids biscuit
1/28/2017,03:04:36,5471,Siblings
1/28/2017,19:18:17,5471,My-5 Fruit Shoot
1/28/2017,16:45:10,5472,Medialuna
1/28/2017,11:54:11,5472,Tshirt
1/28/2017,15:05:40,5473,Gingerbread syrup
1/28/2017,13:40:34,5473,Caramel bites
1/28/2017,11:31:49,5473,Bowl Nic Pitt
1/28/2017,06:48:52,5474,Pintxos
1/28/2017,17:28:37,5474,Muesli
1/28/2017,13:54:14,5474,Postcard
1/28/2017,20:47:01,5474,Crepes
1/28/2017,21:30:41,5474,Granola
1/28/2017,21:37:54,5475,The Nomad
1/28/2017,21:12:09,5475,Siblings
1/28/2017,18:37:16,5475,Duck egg
1/28/2017,07:11:39,5476,Panatone
1/28/2017,18:32:14,5477,Cake
1/28/2017,07:09:33,5478,Cake
1/28/2017,11:06:28,5478,Salad
1/28/2017,14:13:57,5478,Coffee granules 
1/28/2017,18:28:50,5478,The Nomad
1/28/2017,19:02:58,5478,Victorian Sponge
1/28/2017,05:31:12,5479,Dulce de Leche
1/28/2017,18:53:48,5479,Empanadas
1/28/2017,01:28:42,5479,Crisps
1/28/2017,12:09:45,5479,Basket
1/28/2017,06:53:21,5480,Drinking chocolate spoons 
1/28/2017,00:27:39,5481,Bacon
1/28/2017,02:45:42,5481,Art Tray
1/28/2017,10:06:28,5481,Afternoon with the baker
1/28/2017,12:44:10,5481,Cherry me Dried fruit
1/28/2017,09:34:06,5482,Coffee granules 
1/28/2017,22:51:49,5483,Scone
1/28/2017,14:55:42,5484,Raspberry shortbread sandwich
1/28/2017,23:39:58,5484,Honey
1/28/2017,22:48:15,5485,Fairy Doors
1/28/2017,16:06:39,5485,Argentina Night
1/28/2017,23:56:25,5486,Sandwich
1/28/2017,19:01:28,5486,Raw bars
1/28/2017,09:15:57,5487,Salad
1/28/2017,20:37:50,5487,Truffles
1/28/2017,15:20:26,5487,Bowl Nic Pitt
1/28/2017,01:13:14,5488,Valentine's card
1/28/2017,19:30:10,5489,Bare Popcorn
1/28/2017,02:16:50,5489,Frittata
1/28/2017,05:13:39,5490,Siblings
1/28/2017,08:21:12,5491,Chimichurri Oil
1/28/2017,16:59:21,5492,Keeping It Local
1/28/2017,17:31:57,5492,Coke
1/28/2017,01:13:51,5492,Smoothies
1/28/2017,07:26:56,5492,Mineral water
1/28/2017,21:41:47,5492,Bowl Nic Pitt
1/28/2017,14:29:54,5492,Tiffin
1/28/2017,09:04:52,5492,Tartine
1/28/2017,12:57:12,5493,Gingerbread syrup
1/28/2017,22:08:47,5493,Argentina Night
1/28/2017,23:35:36,5493,Hack the stack
1/28/2017,11:15:35,5494,Pick and Mix Bowls
1/28/2017,07:10:19,5494,Juice
1/28/2017,23:33:14,5495,Fudge
1/28/2017,10:11:42,5495,Bowl Nic Pitt
1/28/2017,10:12:19,5496,Coffee
1/28/2017,03:44:16,5496,Dulce de Leche
1/28/2017,16:31:31,5496,Coffee
1/28/2017,22:42:29,5496,Granola
1/28/2017,19:51:11,5497,Hearty & Seasonal
1/28/2017,08:12:39,5498,Basket
1/28/2017,01:06:25,5498,Bakewell
1/28/2017,09:20:14,5499,Extra Salami or Feta
1/28/2017,12:08:45,5500,Smoothies
1/28/2017,05:18:34,5501,Salad
1/28/2017,02:13:30,5501,Gift voucher
1/28/2017,19:52:01,5501,Alfajores
1/28/2017,08:05:23,5502,Extra Salami or Feta
1/28/2017,17:51:26,5503,Fairy Doors
1/28/2017,07:09:12,5503,Pintxos
1/28/2017,07:59:17,5503,Victorian Sponge
1/28/2017,12:50:20,5504,Pastry
1/28/2017,15:49:37,5504,Pintxos
1/28/2017,13:48:26,5504,Smoothies
1/28/2017,02:56:24,5505,Mortimer
1/28/2017,12:50:45,5506,Farm House
1/28/2017,13:47:32,5506,Spread
1/28/2017,14:53:57,5507,Granola
1/28/2017,15:07:12,5507,Tshirt
1/28/2017,06:11:30,5508,Chicken sand
1/28/2017,16:20:40,5508,Cherry me Dried fruit
1/28/2017,00:03:34,5508,Honey
1/28/2017,20:25:25,5509,Brioche and salami
1/28/2017,15:28:06,5509,Basket
1/28/2017,12:03:22,5509,Chicken sand
1/28/2017,04:51:51,5509,Chicken Stew
1/28/2017,17:15:57,5510,Spanish Brunch
1/28/2017,03:13:15,5510,Christmas common
1/28/2017,11:09:37,5511,Ella's Kitchen Pouches
1/28/2017,17:53:02,5511,Eggs
1/28/2017,23:13:21,5511,Victorian Sponge
1/28/2017,04:42:19,5511,The BART
1/28/2017,05:38:48,5512,Eggs
1/28/2017,15:43:43,5512,Chicken Stew
1/28/2017,16:27:46,5512,Spread
1/28/2017,10:34:31,5513,Raw bars
1/28/2017,01:35:09,5513,Fairy Doors
1/28/2017,16:24:32,5513,Chicken Stew
1/28/2017,15:47:02,5513,Bare Popcorn
1/28/2017,19:46:58,5514,Coffee
1/28/2017,19:26:55,5514,Fairy Doors
1/28/2017,20:04:31,5515,Dulce de Leche
1/28/2017,21:30:09,5515,Mortimer
1/28/2017,17:52:34,5515,Christmas common
1/28/2017,08:26:58,5516,Art Tray
1/28/2017,09:29:39,5516,Muffin
1/28/2017,17:35:33,5517,Gingerbread syrup
1/28/2017,17:14:23,5518,Empanadas
1/28/2017,23:07:54,5519,Eggs
1/28/2017,08:57:48,5519,Salad
1/28/2017,21:30:40,5520,Focaccia
1/28/2017,12:29:18,5520,Valentine's card
1/28/2017,00:55:08,5520,Eggs
1/28/2017,13:56:27,5521,Crisps
1/28/2017,02:49:49,5521,Frittata
1/28/2017,08:14:39,5522,Muffin
1/28/2017,19:26:18,5522,Bread Pudding
1/28/2017,04:27:35,5523,Pick and Mix Bowls
1/28/2017,22:34:25,5523,Chicken Stew
1/28/2017,20:13:22,5524,Pastry
1/28/2017,07:22:55,5525,Adjustment
1/28/2017,07:19:54,5525,Art Tray
1/28/2017,18:11:25,5526,Crepes
1/28/2017,18:44:59,5527,Pick and Mix Bowls
1/28/2017,21:38:54,5527,Hearty & Seasonal
1/28/2017,21:01:52,5527,Bakewell
1/28/2017,01:52:34,5527,My-5 Fruit Shoot
1/28/2017,20:58:00,5528,Drinking chocolate spoons 
1/28/2017,04:44:41,5528,Adjustment
1/28/2017,19:13:21,5529,Farm House
1/28/2017,14:13:02,5529,Baguette
1/28/2017,18:12:16,5529,Toast
1/28/2017,07:43:18,5529,Brownie
1/28/2017,22:18:28,5529,Chicken Stew
1/28/2017,18:44:31,5530,Toast
1/28/2017,20:58:10,5531,Muesli
1/28/2017,08:22:15,5531,Honey
1/28/2017,06:45:37,5532,Spread
1/28/2017,05:30:48,5533,Drinking chocolate spoons 
1/28/2017,23:15:12,5534,Tea
1/28/2017,13:32:26,5534,Truffles
1/28/2017,01:43:40,5534,Bowl Nic Pitt
1/28/2017,16:46:12,5534,Chicken Stew
1/28/2017,04:58:36,5534,Spread
1/28/2017,01:16:27,5535,Art Tray
1/28/2017,05:50:18,5535,Tiffin
1/28/2017,14:01:02,5535,Coffee
1/28/2017,06:02:31,5536,Tea
1/28/2017,04:40:26,5536,Kids biscuit
1/28/2017,06:50:07,5537,Coffee granules 
1/28/2017,12:41:43,5538,Muesli
1/28/2017,07:34:23,5539,Coke
1/28/2017,00:01:44,5540,Eggs
1/28/2017,23:40:21,5540,Olum & polenta
1/28/2017,12:57:51,5541,Tea
1/28/2017,00:53:05,5541,Crisps
1/28/2017,04:49:42,5542,Drinking chocolate spoons 
1/28/2017,11:23:14,5543,Pintxos
1/28/2017,13:29:15,5543,Jammie Dodgers
1/28/2017,12:55:34,5543,Valentine's card
1/28/2017,09:52:05,5543,Dulce de Leche
1/28/2017,00:06:45,5543,Jam
1/28/2017,19:44:54,5543,Mineral water
1/28/2017,01:47:02,5543,Pick and Mix Bowls
1/28/2017,15:46:59,5544,Cherry me Dried fruit
1/28/2017,07:28:13,5544,Crepes
1/28/2017,15:54:55,5545,Spread
1/28/2017,01:27:31,5545,Bacon
1/28/2017,12:10:18,5546,Afternoon with the baker
1/28/2017,13:11:34,5546,Mineral water
1/28/2017,09:56:27,5547,Christmas common
1/28/2017,12:24:03,5547,Tea
1/28/2017,04:08:45,5548,Valentine's card
1/28/2017,11:28:20,5548,Brioche and salami
1/28/2017,09:13:49,5549,Frittata
1/28/2017,03:47:52,5550,Jam
1/28/2017,01:53:40,5551,Frittata
1/28/2017,03:49:15,5552,Olum & polenta
1/28/2017,19:49:56,5552,Brioche and salami
1/28/2017,02:22:42,5553,Mortimer
1/28/2017,16:02:19,5553,Olum & polenta
1/28/2017,00:12:12,5553,Polenta
1/28/2017,09:05:52,5554,Postcard
1/28/2017,02:49:20,5554,Chocolates
1/28/2017,20:51:41,5555,Baguette
1/28/2017,01:36:40,5556,Victorian Sponge
1/28/2017,20:38:32,5556,Valentine's card
1/28/2017,04:10:51,5557,Raspberry shortbread sandwich
1/28/2017,10:03:06,5557,Mineral water
1/28/2017,11:39:33,5557,Crisps
1/28/2017,10:16:47,5558,Truffles
1/28/2017,19:46:26,5558,NONE
1/28/2017,08:22:11,5558,Honey
1/28/2017,06:28:42,5559,Crepes
1/28/2017,08:02:24,5560,Tiffin
1/28/2017,08:37:59,5560,Sandwich
1/28/2017,18:16:37,5560,Argentina Night
1/28/2017,01:23:17,5560,Gingerbread syrup
1/28/2017,15:50:08,5561,Hack the stack
1/28/2017,00:49:37,5561,Scone
1/28/2017,01:02:46,5562,My-5 Fruit Shoot
1/28/2017,00:02:02,5562,Tacos/Fajita
1/28/2017,23:28:28,5562,Bread
1/28/2017,03:17:30,5562,Tshirt
1/28/2017,22:50:39,5562,Nomad bag
1/28/2017,19:49:01,5562,Victorian Sponge
1/28/2017,13:05:32,5562,Extra Salami or Feta
1/28/2017,19:28:23,5562,Tshirt
1/28/2017,21:52:21,5564,Coke
1/28/2017,21:07:25,5565,Spanish Brunch
1/29/2017,19:06:52,5566,Medialuna
1/29/2017,15:53:53,5566,Eggs
1/29/2017,13:13:04,5567,Mineral water
1/29/2017,02:44:46,5567,Keeping It Local
1/29/2017,01:47:57,5568,Muesli
1/29/2017,15:26:52,5569,Coke
1/29/2017,18:51:00,5569,Bread Pudding
1/29/2017,06:45:54,5569,Granola
1/29/2017,22:36:52,5569,Chimichurri Oil
1/29/2017,08:17:33,5570,Coke
1/29/2017,20:20:34,5571,Empanadas
1/29/2017,21:50:40,5571,The Nomad
1/29/2017,19:37:49,5571,Polenta
1/29/2017,19:56:10,5572,Cherry me Dried fruit
1/29/2017,18:21:43,5573,Duck egg
1/29/2017,03:04:01,5573,Duck egg
1/29/2017,15:39:51,5573,Mortimer
1/29/2017,19:21:44,5574,Ella's Kitchen Pouches
1/29/2017,21:12:35,5575,Mineral water
1/29/2017,21:05:42,5576,Brownie
1/29/2017,00:26:10,5576,Coffee
1/29/2017,21:13:10,5577,Bacon
1/29/2017,13:22:53,5577,Spread
1/29/2017,19:41:54,5577,Vegan Feast
1/29/2017,04:38:07,5577,Vegan Feast
1/29/2017,17:33:29,5578,Coke
1/29/2017,21:08:36,5578,Hot chocolate
1/29/2017,09:39:08,5579,Coke
1/29/2017,23:04:16,5580,Medialuna
1/29/2017,22:08:55,5581,Hack the stack
1/29/2017,12:03:08,5582,Spread
1/29/2017,11:16:10,5583,Hearty & Seasonal
1/29/2017,09:16:09,5583,Keeping It Local
1/29/2017,21:30:43,5583,Soup
1/29/2017,01:22:30,5583,Brioche and salami
1/29/2017,00:50:42,5584,Smoothies
1/29/2017,20:53:38,5585,Coffee granules 
1/29/2017,13:41:32,5585,Tacos/Fajita
1/29/2017,22:19:15,5585,Vegan mincepie
1/29/2017,21:43:11,5586,Tartine
1/29/2017,14:46:24,5586,Kids biscuit
1/29/2017,15:23:11,5586,Chicken Stew
1/29/2017,12:27:51,5587,Polenta
1/29/2017,04:59:56,5587,Frittata
1/29/2017,11:43:02,5587,Medialuna
1/29/2017,02:37:05,5588,Eggs
1/29/2017,15:14:31,5588,Tartine
1/29/2017,16:31:45,5588,Bread Pudding
1/29/2017,01:32:47,5588,Raw bars
1/29/2017,07:42:36,5588,Cake
1/29/2017,14:17:44,5589,Tiffin
1/29/2017,23:26:55,5589,Medialuna
1/29/2017,01:27:54,5590,Bacon
1/29/2017,10:53:37,5590,Lemon and coconut
1/29/2017,11:47:44,5591,Smoothies
1/29/2017,02:42:32,5591,Valentine's card
1/29/2017,02:16:27,5591,Focaccia
1/29/2017,04:21:59,5591,Olum & polenta
1/29/2017,08:53:05,5592,Victorian Sponge
1/29/2017,12:59:18,5592,My-5 Fruit Shoot
1/29/2017,15:18:58,5592,The BART
1/29/2017,13:11:46,5593,Spread
1/29/2017,13:24:22,5593,Crepes
1/29/2017,04:50:49,5593,Frittata
1/29/2017,18:17:33,5593,Pastry
1/29/2017,19:24:11,5594,NONE
1/29/2017,08:36:22,5594,Toast
1/29/2017,10:59:15,5595,Lemon and coconut
1/29/2017,14:53:00,5596,Scone
1/29/2017,03:31:06,5596,Lemon and coconut
1/29/2017,15:17:23,5596,Chocolates
1/29/2017,10:36:46,5596,Chimichurri Oil
1/29/2017,08:45:08,5597,Mighty Protein
1/29/2017,11:13:18,5597,Victorian Sponge
1/29/2017,06:11:25,5597,Keeping It Local
1/29/2017,07:23:30,5597,Bakewell
1/29/2017,01:37:12,5598,Christmas common
1/29/2017,13:38:06,5598,Half slice Monster 
1/29/2017,10:05:20,5598,Victorian Sponge
1/29/2017,11:02:59,5598,Tiffin
1/29/2017,17:07:22,5598,Coffee
1/29/2017,23:55:41,5599,Nomad bag
1/29/2017,05:05:34,5600,Polenta
1/29/2017,21:18:45,5600,Coke
1/29/2017,05:27:44,5600,Fudge
1/29/2017,23:41:56,5600,Duck egg
1/29/2017,10:30:11,5601,Lemon and coconut
1/29/2017,19:03:55,5601,Bare Popcorn
1/29/2017,14:10:01,5601,Duck egg
1/29/2017,01:22:51,5601,Granola
1/29/2017,01:41:35,5601,Art Tray
1/29/2017,10:36:04,5603,Smoothies
1/29/2017,22:12:19,5603,Gift voucher
1/29/2017,15:55:13,5604,Scone
1/29/2017,01:29:45,5604,Granola
1/29/2017,14:47:53,5604,Cake
1/29/2017,13:55:34,5604,Chimichurri Oil
1/29/2017,06:23:09,5604,Postcard
1/29/2017,08:24:35,5604,Siblings
1/29/2017,22:35:05,5604,Caramel bites
1/29/2017,05:02:31,5605,Smoothies
1/29/2017,02:27:23,5605,The Nomad
1/29/2017,07:35:12,5605,Eggs
1/29/2017,03:28:44,5605,Muffin
1/29/2017,07:31:25,5605,Brioche and salami
1/29/2017,19:33:07,5606,Coffee granules 
1/29/2017,20:35:08,5606,Muffin
1/29/2017,14:43:03,5606,Bread Pudding
1/29/2017,18:05:19,5606,Bare Popcorn
1/29/2017,03:21:08,5607,Argentina Night
1/29/2017,07:11:10,5607,Crepes
1/29/2017,03:43:26,5608,Scone
1/29/2017,17:54:11,5608,Raspberry shortbread sandwich
1/29/2017,18:14:01,5608,Soup
1/29/2017,05:22:18,5609,Valentine's card
1/29/2017,04:43:05,5609,Victorian Sponge
1/29/2017,23:20:56,5609,Crisps
1/29/2017,21:54:40,5610,Keeping It Local
1/29/2017,10:18:07,5611,Bread
1/29/2017,12:15:12,5612,Cherry me Dried fruit
1/29/2017,12:34:50,5612,Smoothies
1/29/2017,06:59:24,5613,Chocolates
1/29/2017,05:24:45,5613,Hot chocolate
1/29/2017,12:00:19,5613,Crisps
1/29/2017,09:05:48,5613,Mortimer
1/29/2017,22:01:03,5613,Duck egg
1/29/2017,03:19:39,5614,Tshirt
1/29/2017,18:00:15,5614,Tshirt
1/29/2017,09:57:44,5614,Extra Salami or Feta
1/29/2017,11:33:07,5614,Art Tray
1/29/2017,14:47:38,5615,Cookies
1/29/2017,21:30:50,5615,Granola
1/29/2017,08:58:21,5615,Bowl Nic Pitt
1/29/2017,10:21:30,5616,Mineral water
1/29/2017,15:48:03,5616,Medialuna
1/29/2017,03:10:09,5616,Hot chocolate
1/29/2017,15:23:05,5616,Sandwich
1/29/2017,10:21:30,5616,Chicken sand
1/29/2017,06:29:43,5617,Chicken sand
1/29/2017,08:54:14,5617,Tiffin
1/29/2017,04:58:21,5617,Vegan mincepie
1/29/2017,09:02:34,5617,Bacon
1/29/2017,17:58:51,5617,Valentine's card
1/29/2017,02:38:59,5618,Fudge
1/29/2017,08:51:17,5618,Bread
1/29/2017,00:56:48,5618,Eggs
1/29/2017,21:14:48,5618,Cake
1/29/2017,21:14:16,5618,Bread Pudding
1/29/2017,08:30:59,5618,The BART
1/29/2017,18:04:54,5620,Fairy Doors
1/29/2017,19:48:47,5621,Spread
1/29/2017,14:11:53,5621,Focaccia
1/29/2017,09:33:30,5621,Argentina Night
1/29/2017,10:14:21,5621,Alfajores
1/29/2017,02:28:38,5621,Hearty & Seasonal
1/29/2017,17:10:31,5622,Gingerbread syrup
1/29/2017,22:41:58,5622,Vegan Feast
1/30/2017,01:44:01,5623,Victorian Sponge
1/30/2017,20:57:49,5624,Mortimer
1/30/2017,22:24:04,5625,Kids biscuit
1/30/2017,06:24:15,5625,Chicken sand
1/30/2017,02:31:23,5626,Hack the stack
1/30/2017,18:47:22,5626,Bowl Nic Pitt
1/30/2017,12:24:50,5627,Vegan Feast
1/30/2017,16:57:58,5627,Vegan mincepie
1/30/2017,04:15:35,5628,Chicken sand
1/30/2017,15:15:45,5629,Hearty & Seasonal
1/30/2017,04:04:18,5630,Vegan Feast
1/30/2017,22:04:22,5631,Tshirt
1/30/2017,09:34:59,5632,Chicken Stew
1/30/2017,20:48:28,5632,Lemon and coconut
1/30/2017,19:13:56,5632,Vegan mincepie
1/30/2017,08:33:27,5633,Ella's Kitchen Pouches
1/30/2017,18:59:43,5634,Polenta
1/30/2017,17:22:15,5634,Gingerbread syrup
1/30/2017,03:02:42,5634,Fudge
1/30/2017,21:31:59,5635,Fudge
1/30/2017,01:38:17,5635,Bare Popcorn
1/30/2017,05:50:16,5636,Argentina Night
1/30/2017,05:59:00,5636,Muffin
1/30/2017,01:15:04,5636,Bakewell
1/30/2017,17:43:26,5637,Lemon and coconut
1/30/2017,09:49:54,5637,Adjustment
1/30/2017,02:51:26,5638,Hearty & Seasonal
1/30/2017,10:08:06,5638,Jam
1/30/2017,10:51:39,5639,Basket
1/30/2017,16:24:44,5639,Hack the stack
1/30/2017,03:14:36,5639,Caramel bites
1/30/2017,14:39:49,5640,Eggs
1/30/2017,12:48:50,5640,Panatone
1/30/2017,03:29:17,5641,Olum & polenta
1/30/2017,17:09:52,5641,Honey
1/30/2017,20:34:07,5641,Dulce de Leche
1/30/2017,22:13:02,5641,Smoothies
1/30/2017,06:44:05,5642,Gingerbread syrup
1/30/2017,17:25:16,5642,Valentine's card
1/30/2017,05:26:16,5642,Vegan mincepie
1/30/2017,23:57:54,5642,Tacos/Fajita
1/30/2017,11:22:17,5643,Vegan Feast
1/30/2017,18:54:23,5644,Coffee
1/30/2017,14:21:05,5645,Bread Pudding
1/30/2017,14:01:54,5646,Valentine's card
1/30/2017,08:07:49,5647,Muesli
1/30/2017,21:57:52,5647,Bakewell
1/30/2017,00:22:36,5648,Chocolates
1/30/2017,22:53:11,5648,Honey
1/30/2017,20:36:18,5648,Kids biscuit
1/30/2017,07:01:12,5648,Jam
1/30/2017,02:00:15,5649,Empanadas
1/30/2017,14:21:04,5650,Fairy Doors
1/30/2017,17:14:45,5650,Jammie Dodgers
1/30/2017,05:31:23,5650,Crepes
1/30/2017,17:10:40,5651,Pastry
1/30/2017,18:27:49,5652,Afternoon with the baker
1/30/2017,17:03:37,5653,Tshirt
1/30/2017,04:24:16,5653,Cookies
1/30/2017,02:52:43,5654,Bowl Nic Pitt
1/30/2017,17:28:56,5655,Jam
1/30/2017,16:23:41,5655,Bare Popcorn
1/30/2017,00:03:40,5656,Mighty Protein
1/30/2017,02:29:18,5656,Art Tray
1/30/2017,06:50:24,5657,Fudge
1/30/2017,15:53:04,5657,Vegan Feast
1/30/2017,16:58:36,5658,Smoothies
1/30/2017,10:14:56,5658,Toast
1/30/2017,18:00:17,5659,Sandwich
1/30/2017,01:46:07,5660,Kids biscuit
1/30/2017,02:45:39,5660,Muffin
1/30/2017,21:13:26,5660,Pastry
1/30/2017,15:11:46,5661,Argentina Night
1/31/2017,14:46:41,5662,Afternoon with the baker
1/31/2017,01:29:47,5663,Cake
1/31/2017,04:59:44,5664,Argentina Night
1/31/2017,16:51:17,5664,Caramel bites
1/31/2017,10:21:32,5665,Pintxos
1/31/2017,15:20:50,5666,Bowl Nic Pitt
1/31/2017,19:48:00,5666,Crepes
1/31/2017,16:05:44,5667,Fudge
1/31/2017,22:58:38,5667,Alfajores
1/31/2017,04:02:53,5668,Pintxos
1/31/2017,08:49:31,5668,Vegan mincepie
1/31/2017,08:10:04,5669,Christmas common
1/31/2017,23:35:41,5669,Hot chocolate
1/31/2017,21:34:03,5670,Coffee
1/31/2017,02:23:47,5671,Olum & polenta
1/31/2017,19:11:07,5671,Duck egg
1/31/2017,12:54:21,5672,Scone
1/31/2017,23:47:20,5672,Soup
1/31/2017,07:10:05,5673,Tea
1/31/2017,16:19:21,5673,Mortimer
1/31/2017,15:48:26,5673,Coke
1/31/2017,01:38:52,5674,Pintxos
1/31/2017,00:15:44,5675,Bread Pudding
1/31/2017,00:15:44,5675,Jam
1/31/2017,00:43:04,5675,Farm House
1/31/2017,08:40:38,5676,Alfajores
1/31/2017,09:19:46,5676,Victorian Sponge
1/31/2017,04:21:36,5676,Focaccia
1/31/2017,10:34:16,5676,Eggs
1/31/2017,13:55:54,5677,Hack the stack
1/31/2017,18:37:01,5677,Spread
1/31/2017,17:12:21,5678,Hearty & Seasonal
1/31/2017,23:44:49,5679,Muesli
1/31/2017,09:53:00,5679,Cookies
1/31/2017,06:08:32,5680,Vegan Feast
1/31/2017,19:07:35,5680,Mineral water
1/31/2017,13:31:05,5680,Christmas common
1/31/2017,19:11:03,5681,The BART
1/31/2017,23:33:32,5681,Coffee granules 
1/31/2017,01:50:41,5682,Soup
1/31/2017,13:51:33,5683,Honey
1/31/2017,06:10:00,5683,Alfajores
1/31/2017,03:12:34,5683,Tartine
1/31/2017,15:19:22,5684,Chicken Stew
1/31/2017,04:45:27,5684,Spread
1/31/2017,07:15:16,5685,Mighty Protein
1/31/2017,19:57:25,5685,Muffin
1/31/2017,12:51:04,5685,Nomad bag
1/31/2017,06:31:26,5686,Art Tray
1/31/2017,01:03:10,5687,Empanadas
1/31/2017,07:27:52,5688,Scone
1/31/2017,22:22:19,5689,Bacon
1/31/2017,15:41:24,5690,Panatone
1/31/2017,03:09:28,5691,Pintxos
1/31/2017,02:59:52,5692,Bread
1/31/2017,02:49:22,5692,Panatone
1/31/2017,00:19:27,5693,Fairy Doors
1/31/2017,13:46:21,5693,Drinking chocolate spoons 
1/31/2017,18:05:03,5693,Brownie
1/31/2017,22:12:10,5693,Nomad bag
1/31/2017,19:49:38,5693,Vegan Feast
1/31/2017,05:18:34,5694,Tacos/Fajita
1/31/2017,10:00:43,5694,Tacos/Fajita
1/31/2017,06:20:21,5694,Cake
1/31/2017,00:47:54,5694,Fairy Doors
1/31/2017,11:39:58,5695,Gingerbread syrup
1/31/2017,14:32:47,5695,Mighty Protein
1/31/2017,00:53:12,5695,Brownie
1/31/2017,02:12:10,5696,NONE
1/31/2017,16:12:20,5697,Mortimer
1/31/2017,23:07:59,5698,NONE
1/31/2017,14:57:38,5699,Bakewell
1/31/2017,19:32:54,5699,Raw bars
1/31/2017,00:08:23,5700,Alfajores
1/31/2017,03:34:27,5701,Frittata
1/31/2017,03:23:59,5702,Hearty & Seasonal
1/31/2017,03:03:00,5702,Mortimer
1/31/2017,18:32:25,5703,Raspberry shortbread sandwich
1/31/2017,07:47:10,5704,Empanadas
1/31/2017,08:41:34,5705,Tshirt
1/31/2017,04:23:16,5705,Farm House
1/31/2017,00:52:06,5705,Kids biscuit
1/31/2017,03:20:50,5706,Bread Pudding
1/31/2017,11:51:36,5707,Sandwich
1/31/2017,18:55:33,5707,Lemon and coconut
1/31/2017,10:18:46,5707,Empanadas
1/31/2017,07:08:46,5707,Coffee granules 
1/31/2017,23:34:21,5707,Cookies
1/31/2017,10:05:55,5708,Victorian Sponge
1/31/2017,09:20:17,5708,Jammie Dodgers
1/31/2017,11:36:06,5708,Nomad bag
1/31/2017,20:39:09,5708,Half slice Monster 
1/31/2017,13:52:45,5709,Fudge
1/31/2017,22:53:25,5710,Alfajores
1/31/2017,07:06:06,5710,Art Tray
1/31/2017,00:44:23,5710,Olum & polenta
1/31/2017,13:13:02,5711,Tartine
